-235.999|221.986
-235.915|221.559
-235.979|221.719
-236.139|222.861
-234.399|220.837
-234.875|221.041
-234.093|220.704
-234.093|220.703
-44.0935|169.597
-44.0989|170.684
-43.2108|168.999
-45.1049|169.2
-239.553|194.668
-239.881|192.36
-238.905|199.281
-239.882|192.358
-234.701|224.039
-234.608|224.099
-234.286|224.629
-235.242|223.37
-236.166|227.646
-236.308|227.25
-235.938|227.981
-236.092|227.828
-236.381|227.498
-235.383|234.628
-233.601|234.829
-235.26|235.4
-235.259|235.401
-237.992|232.851
-239.418|224.262
-239.404|224.263
-239.394|224.264
-239.39|224.263
-239.398|224.264
-239.393|224.265
-239.381|224.264
-239.392|224.265
-239.392|224.263
-239.399|224.264
-239.391|224.264
-239.391|224.264
-239.394|224.265
-239.354|224.267
-239.389|224.264
-239.442|224.262
-239.397|224.263
-239.385|224.262
-239.389|224.265
-239.38|224.261
-239.379|224.264
-239.378|224.262
-239.387|224.264
-239.389|224.263
-239.389|224.265
-239.379|224.264
-239.41|224.232
-239.378|224.26
-239.39|224.263
-239.396|224.265
-239.405|224.263
-239.41|224.263
-239.409|224.263
-239.385|224.255
-239.388|224.264
-239.382|224.263
-239.384|224.264
-239.382|224.263
-239.388|224.265
-239.388|224.265
-239.382|224.265
-239.38|224.264
-239.318|224.226
-239.386|224.264
-239.382|224.26
-239.387|224.262
-239.36|224.279
-239.375|224.283
-239.397|224.264
-239.406|224.263
-239.383|224.264
-239.39|224.263
-239.384|224.262
-239.409|224.263
-239.387|224.264
-239.392|224.264
-239.421|224.262
-239.39|224.266
-239.4|224.264
-239.39|224.265
-239.399|224.264
-239.376|224.265
-239.445|224.261
-239.391|224.262
-239.389|224.266
-239.38|224.255
-239.377|224.264
-239.395|224.264
-239.398|224.265
-239.402|224.264
-239.383|224.259
-239.388|224.265
-239.389|224.266
-239.396|224.265
-239.388|224.264
-239.389|224.264
-239.39|224.264
-239.383|224.263
-239.38|224.265
-239.382|224.263
-239.38|224.266
-239.365|224.186
-239.383|224.262
-239.388|224.266
-239.361|224.195
-239.382|224.261
-239.382|224.26
-239.382|224.263
-239.381|224.261
-239.389|224.264
-239.386|224.264
-239.396|224.264
-239.388|224.264
-236.67|217.414
-236.657|217.152
-236.146|216.415
-237.209|218.761
-238.828|231.801
-238.873|231.733
-235.197|225.006
-235.152|225.024
-235.291|224.423
-235.168|225.568
-237.574|226.249
-237.572|226.268
-237.569|226.269
-237.573|226.271
-237.573|226.272
-237.571|226.268
-237.572|226.269
-237.574|226.272
-237.573|226.272
-237.57|226.269
-237.573|226.268
-237.568|226.268
-237.569|226.268
-237.573|226.272
-237.537|226.292
-237.633|226.03
-234.385|220.933
-234.304|220.867
-234.304|220.867
-234.132|219.775
-234.85|222.266
-234.305|220.866
-235.541|223.361
-235.472|223.357
-235.791|223.341
-235.471|223.358
-235.471|223.357
-235.386|223.395
-239.148|222.713
-239.383|222.677
-238.657|222.104
-239.345|223.369
-228.182|255.635
-227.926|256.428
-228.705|254.062
-227.925|256.428
-241.151|232.104
-241.118|232.43
-241.119|232.431
-241.184|231.78
-233.775|227.35
-233.522|227.501
-234.164|228.656
-233.731|226.226
-236.446|224.873
-236.326|224.845
-236.326|224.845
-236.33|225.068
-236.795|224.73
-242.931|216.502
-243.088|216.175
-243.089|216.175
-242.607|217.158
-261.816|208.917
-262.484|208.511
-261.834|208.324
-261.138|209.771
-236.78|223.121
-236.761|223.151
-236.761|223.152
-236.818|223.078
-240.698|228.687
-240.724|228.894
-241.405|227.529
-239.956|229.575
-240.3|234.098
-240.588|234.9
-240.587|234.9
-239.735|232.542
-235.426|224.779
-235.109|224.631
-236.023|225.05
-235.108|224.631
-236.129|222.817
-232.082|221.635
-237.276|223.566
-236.797|221.835
-234.098|223.301
-233.943|223.367
-235.492|223.184
-232.901|223.342
-232.241|224.098
-232.093|224.195
-233.046|224.415
-231.784|223.767
-239.325|224.269
-239.601|224.252
-239.196|224.277
-239.382|224.267
-239.196|224.277
-239.201|224.275
-227.789|220.968
-227.572|220.798
-228.475|221.525
-227.392|220.633
-250.224|236.662
-251.556|237.117
-247.637|235.734
-251.557|237.117
-233.54|226.406
-233.288|226.531
-233.616|226.485
-225.776|230.636
-225.343|230.998
-225.444|231.426
-226.79|229.13
-236.038|224.96
-236.268|224.982
-235.271|225.02
-236.53|224.874
-221.568|232.238
-220.283|232.85
-220.284|232.85
-224.087|231.032
-239.246|223.635
-239.181|223.535
-239.365|223.227
-239.218|224.027
-235.758|222.656
-235.659|222.496
-236.06|223.232
-238.671|200.332
-238.825|202.263
-238.595|199.364
-238.595|199.362
-235.671|225.216
-235.658|225.246
-235.701|225.163
-235.658|225.245
-229.995|218.594
-229.641|218.564
-229.641|218.564
-230.693|218.671
-240.1|226.995
-241.816|227.735
-238.471|226.122
-240.149|228.074
-240.355|228.304
-239.905|227.732
-240.125|228.116
-198.627|168.772
-197.619|167.543
-197.62|167.544
-200.633|171.241
-238.829|231.783
-238.873|231.726
-239.969|230.128
-239.925|230.216
-239.056|231.183
-241.844|227.894
-226.817|236.029
-226.458|236.218
-228.232|235.803
-226.113|236.011
-238.566|221.222
-238.629|221.463
-236.305|229.088
-240.204|215.093
-238.442|223.862
-239.378|224.242
-237.301|223.369
-41.3129|128.574
-40.1432|128.147
-42.4627|129.258
-40.8506|127.691
-41.2746|127.366
-238.84|223.588
